,home_team_id,away_team_id,home_player_X1,home_player_X2,home_player_X3,home_player_X4,home_player_X5,home_player_X6,home_player_X7,home_player_X8,home_player_X9,home_player_X10,home_player_X11,away_player_X1,away_player_X2,away_player_X3,away_player_X4,away_player_X5,away_player_X6,away_player_X7,away_player_X8,away_player_X9,away_player_X10,away_player_X11,home_player_Y1,home_player_Y2,home_player_Y3,home_player_Y4,home_player_Y5,home_player_Y6,home_player_Y7,home_player_Y8,home_player_Y9,home_player_Y10,home_player_Y11,away_player_Y1,away_player_Y2,away_player_Y3,away_player_Y4,away_player_Y5,away_player_Y6,away_player_Y7,away_player_Y8,away_player_Y9,away_player_Y10,away_player_Y11,home_player_1,home_player_2,home_player_3,home_player_4,home_player_5,home_player_6,home_player_7,home_player_8,home_player_9,home_player_10,home_player_11,away_player_1,away_player_2,away_player_3,away_player_4,away_player_5,away_player_6,away_player_7,away_player_8,away_player_9,away_player_10,away_player_11,Month,Day
73,8197,8455,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,6,6,8,8,8,11,37770,49571.0,23571,38899,43061,278343,173317,319300.0,139671,26554,286119,170323,31306.0,281207,30627,72541,79574,115067,94086,128864,107417,19243,12,14
74,8650,8659,1,2,4,6,8,3,5,7,3,5,7,1,2,4,6,8,5,2,4,6,8,5,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,6,8,8,8,8,11,37868,157838.0,22764,114268,314605,307021,156008,38807.0,37234,148315,184536,23021,169162.0,32441,26527,23257,43248,25075,24148,24171,175947,51545,12,13
75,8456,10003,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11,31432,26111.0,174321,156551,31291,40196,36615,33991.0,37459,246575,143365,30973,89185.0,155050,24948,102356,23882,46008,38831,144996,157729,95955,12,12
76,9850,8668,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11,127712,265918.0,24903,26209,25667,24393,40100,201664.0,35493,231801,31953,31465,77690.0,263653,213878,24846,160713,23782,251925,215384,30922,181276,12,12
77,8472,9817,1,2,4,6,8,3,5,7,3,5,7,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,7,7,7,7,10,10,103428,22964.0,24150,165526,180330,432040,39139,109330.0,184822,32627,520230,30455,213809.0,40548,114769,417068,25816,41365,22991,37411,72436,101419,12,12
78,8586,10261,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,7,7,7,7,10,10,26295,159833.0,160599,37762,46353,361315,212702,174850.0,363333,157723,194165,23979,104482.0,277761,30929,308932,94550,109652,160243,108038,103899,46700,12,13
79,8654,10194,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11,169756,109897.0,49543,24751,155782,23678,37169,158545.0,148302,18506,47382,288880,34036.0,40695,200962,37194,23253,119541,26434,199291,110148,96643,12,12
80,9825,8456,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11,30859,427438.0,35606,46539,38521,75489,23688,31013.0,36378,242094,46469,31432,26111.0,156551,174321,16351,40196,78324,37459,36615,169200,37412,12,21
81,8455,8472,1,2,4,6,8,4,6,3,5,7,5,1,1,3,5,7,9,2,4,6,8,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,3,7,7,7,7,11,170323,31306.0,281207,30627,72541,30613,115067,94086.0,128864,150250,19243,103428,22964.0,165526,24150,26108,180330,520230,109330,109058,39139,30348,12,19
82,8668,8197,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,7,7,7,7,10,10,31465,77690.0,263653,213878,24846,160713,23782,251925.0,215384,30922,181276,37770,49571.0,23571,13423,43061,278343,103419,319300,139671,286119,20694,12,19
83,10260,9850,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11,182917,161012.0,165823,186137,23354,34944,39618,303824.0,413557,41468,30829,127712,24903.0,72417,26209,25667,40100,24393,201664,35493,231801,31953,12,19
84,10261,10252,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,7,7,7,10,10,10,23979,104482.0,277761,30929,308932,94550,109652,160243.0,108038,103899,46700,69650,32870.0,257847,33086,183500,182223,56972,261313,23991,154280,179410,12,19
85,8466,8586,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11,278285,160627.0,26552,209405,46010,166676,209384,23792.0,303339,94267,41280,26295,159833.0,160599,37762,276121,361315,41008,174850,363333,157723,194165,12,19
86,10194,9826,1,2,4,6,8,3,5,7,3,5,7,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,7,7,7,7,10,10,288880,34036.0,40695,200962,37194,199291,23253,26434.0,176300,96643,110148,36283,146830.0,23030,23837,183519,198510,28901,22929,35345,169721,160194,12,19
87,10003,8654,1,2,4,6,8,3,5,7,3,5,7,1,2,4,6,8,5,2,4,6,8,5,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,6,8,8,8,8,11,30973,89185.0,155050,24948,102356,46008,23882,144996.0,95955,157729,26344,169756,109897.0,24751,49543,155782,23678,18506,37169,148302,158545,8922,12,20
88,9817,8650,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,10,10,10,30455,213809.0,40548,114769,417068,25816,41365,22991.0,37411,101419,72436,157303,157838.0,22764,94043,314605,156008,95327,307021,37234,242709,184536,12,20
89,8659,8678,1,2,4,6,8,5,2,4,6,8,5,1,2,4,6,8,5,2,4,6,8,5,1,3,3,3,3,6,8,8,8,8,11,1,3,3,3,3,6,8,8,8,8,11,23021,169162.0,32441,26527,23257,43248,25075,24148.0,24171,175947,51545,30974,160447.0,35515,156013,68237,23629,155913,155129,46810,160496,35523,12,19
90,10252,8654,1,2,4,6,8,3,5,7,5,4,6,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,6,8,10,10,1,3,3,3,3,6,6,8,8,8,11,69650,32870.0,257847,33086,183500,182223,56972,179410.0,261313,107415,154280,169756,109897.0,24751,49543,155782,163919,148302,158545,37169,18506,195927,12,26
91,8678,9826,1,2,4,6,8,1,3,5,7,9,5,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,7,11,1,3,3,3,3,7,7,7,7,10,10,30974,160447.0,35515,156013,68237,155913,46810,23629.0,155129,160496,35523,36283,146830.0,23837,23030,183519,198510,22929,28901,35345,149917,24157,12,26
92,8455,9817,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,7,7,7,7,10,10,170323,31306.0,23783,30627,72541,30613,115067,94086.0,128864,150250,19243,30455,213809.0,40548,114769,35712,25816,41365,22991,37411,72436,101419,12,26
93,8650,8197,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,37868,157838.0,114268,94043,314605,37234,156008,307021.0,184536,242709,426202,37770,49571.0,23571,38899,43061,278343,103419,319300,139671,20694,286119,12,26
94,8456,8472,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,7,7,7,10,10,10,31432,26111.0,174321,156551,16351,36615,40196,169200.0,37459,246575,143365,37233,22964.0,24150,165526,180330,24159,109330,118929,184822,32627,38759,12,26
95,10261,8668,1,2,4,6,8,2,4,6,8,5,5,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,7,7,7,7,9,11,1,3,3,3,3,7,7,7,10,10,10,23979,104482.0,277761,30929,308932,94550,109652,160243.0,108038,479020,351860,31465,77690.0,263653,213878,24846,160713,23782,215384,30895,181276,26151,12,26
96,8466,9825,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11,30841,149855.0,26552,209405,46010,209384,166676,279490.0,303339,23792,23293,30859,427438.0,35606,46539,38521,23688,75489,242094,36378,31013,46469,12,26
97,10194,10260,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11,288880,34036.0,40695,200962,37194,23253,119541,176300.0,26434,110148,96643,182917,23354.0,186137,165823,161012,34944,164676,41468,39618,303824,413557,12,26
98,10003,8659,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,5,2,4,6,8,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,8,8,8,8,11,30973,89185.0,155050,102356,24948,23882,144996,157729.0,38831,52563,95955,23021,169162.0,32441,43248,26527,113968,23257,25075,24148,24171,39225,12,26
99,8586,9850,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11,26295,159833.0,160599,37762,276121,361315,41008,174850.0,363333,157723,194165,127712,24903.0,72417,26209,25667,71502,40100,201664,38366,231801,31953,12,26
100,9825,8678,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,5,2,4,6,8,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,8,8,8,8,11,30859,427438.0,35606,177503,78513,75489,425255,196386.0,36378,31013,46469,30974,160447.0,35515,156013,68237,23629,155913,155129,46810,24381,185236,12,28
101,9826,10003,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11,36283,146830.0,26777,23837,183519,8985,28901,198510.0,26160,35345,25537,30973,193223.0,24948,478357,102356,46008,127130,111800,28108,313668,26344,12,28
102,8668,10194,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11,31465,77690.0,263653,213878,316688,101192,23782,251925.0,215384,30922,181276,288880,34036.0,40695,200962,37194,119541,23253,176300,26434,110148,96643,12,28
103,8197,8456,1,2,4,6,8,3,5,7,3,5,7,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,6,6,8,8,8,11,37770,49571.0,23571,38899,43061,319300,25818,173317.0,278343,286119,139671,31432,26111.0,174321,156551,16351,40196,36615,169200,37459,246575,37412,12,29
104,10260,8455,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11,182917,23354.0,165823,161012,46820,30872,46893,41468.0,164676,413557,30829,170323,31306.0,281207,30627,72541,32345,115067,94086,128864,150250,107417,12,28
105,9850,10252,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,1,3,5,7,9,5,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,7,11,127712,24903.0,72417,26209,231801,46354,32734,40100.0,201664,35493,38369,69650,32870.0,24208,161414,183500,23991,179410,182223,261313,30352,154280,12,28
106,8472,8650,1,2,4,6,8,3,5,7,3,5,7,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,6,6,8,8,8,11,37233,22964.0,165526,30362,180330,109330,25150,109058.0,24159,30348,184822,37868,157838.0,114268,94043,314605,156008,307021,37234,242709,184536,148315,12,30
107,9817,8586,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,6,6,8,8,8,11,30455,24915.0,40548,114769,417068,25816,22991,41365.0,37411,72436,101419,26295,191869.0,160599,37762,46353,361315,41008,212702,363333,174850,194165,12,28
108,8659,10261,1,3,5,7,2,4,6,8,4,6,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,7,7,7,7,9,9,11,1,3,3,3,3,6,6,8,8,8,11,23021,32441.0,43248,26527,169162,113968,24148,23257.0,24171,33468,25666,163604,104482.0,277761,30929,308932,109652,160243,94550,479020,108038,351860,12,28
109,8654,8466,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11,169756,109897.0,24751,49543,214685,23678,148302,158545.0,37169,18506,195927,30841,149855.0,209405,26552,46010,166676,212470,94267,303339,23792,23293,12,28
110,10252,10260,1,2,4,6,8,3,5,7,4,6,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,6,8,8,11,1,3,3,3,3,6,6,8,8,8,11,69650,183500.0,24208,161414,473853,179410,182223,261313.0,154280,23991,23264,109060,46820.0,165823,161012,362694,34944,46893,41468,449241,303824,30829,8,14
111,9826,9825,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11,119079,146830.0,23837,23030,183519,28901,26160,35345.0,160194,198510,169721,30859,427438.0,35606,46539,38521,159594,37436,75489,36378,50047,46469,8,16
112,8650,8678,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,2,4,6,8,5,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,7,7,7,7,9,11,37868,157838.0,22764,114268,568571,156008,38807,280653.0,184536,37234,148315,30974,35515.0,24625,156013,68237,155913,192780,23629,46349,185236,184321,8,17
113,8456,8455,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11,31432,26111.0,39027,156551,16351,36615,40196,33991.0,37459,246575,37412,46518,31306.0,23783,30627,72541,79574,115067,94086,30613,107417,19243,8,16
114,8466,8668,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11,30841,160627.0,72665,26552,538112,23792,166676,94267.0,303339,23293,41280,31465,77690.0,263653,23268,316688,101192,23782,30922,215384,160713,181276,8,15
115,8472,9850,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,6,6,8,8,8,11,103428,22964.0,165526,26108,180330,35443,25150,109330.0,42598,32627,30348,40602,32616.0,24903,26209,231801,32734,40100,46354,35493,201664,31953,8,15
116,10003,10261,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11,30973,111800.0,155050,24948,102356,46008,127130,95955.0,157729,52563,26344,24229,104482.0,277761,30929,240236,109652,160243,94550,108038,39968,46700,8,15
117,8586,10194,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,6,6,8,8,8,11,26295,159833.0,160599,37762,276121,361315,160448,41008.0,157723,110189,194165,288880,34036.0,119541,173382,37194,199291,23253,33881,110148,26434,72735,8,15
118,9817,8659,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,7,7,7,7,10,10,30455,213809.0,41927,40548,71724,30966,41365,24915.0,37411,101419,72436,23021,23257.0,32441,169162,26527,25075,113968,24148,24171,39225,239807,8,15
119,8654,8197,1,2,4,6,8,3,5,7,3,5,7,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,7,7,7,7,10,10,169756,214685.0,35110,49543,155782,37169,575789,25496.0,192899,148302,18506,37770,67850.0,38899,23571,214570,278343,103419,173317,139671,20694,286119,8,15
120,9825,10261,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11,30859,427438.0,35606,46539,38521,23688,75489,196386.0,36378,31013,46469,23979,104482.0,277761,30929,308932,160243,38373,94550,108038,479020,351860,1,2
121,9826,8455,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11,36283,146830.0,23837,23030,183519,28901,8985,35345.0,130670,198510,24157,170323,31306.0,281207,30627,72541,32345,30613,94086,128864,107417,19243,1,3
122,8668,8586,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11,31465,77690.0,263653,213878,24846,160713,23782,30895.0,215384,30922,181276,26295,159833.0,160599,37762,276121,361315,212702,157723,363333,174850,194165,1,3
123,8197,8678,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,5,2,4,6,8,5,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,6,8,8,8,8,11,37770,49571.0,23571,38899,43061,278343,173317,319300.0,139671,286119,26554,30974,160447.0,35515,156013,68237,23629,155913,46810,155129,160496,185236,1,2
124,10260,10003,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,5,4,6,5,4,6,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,7,7,9,11,11,182917,23354.0,165823,186137,161012,30872,46893,41468.0,164676,413557,30829,30973,89185.0,155050,24948,102356,23882,144996,46008,157729,95955,38831,1,2
125,9850,8466,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11,127712,24903.0,72417,26209,231801,24393,40100,46354.0,35493,201664,38369,30841,149855.0,26552,209405,46010,209384,166676,94267,23792,279490,23293,1,2
126,8472,10252,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,10,10,10,37233,22964.0,30362,24150,180330,24159,25150,109330.0,520230,30348,184822,69650,32870.0,24208,33086,93484,179410,261313,358289,183500,107415,312765,1,2
127,9817,8456,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,6,6,8,8,8,11,30455,213809.0,40548,114769,35712,25816,41365,22991.0,37411,101419,72436,31432,26111.0,174321,156551,16351,40196,36615,169200,37459,246575,37412,1,2
128,8659,10194,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11,23021,169162.0,32441,43248,23257,24148,113968,25075.0,24171,33468,39225,288880,34036.0,40695,200962,37194,119541,23253,176300,26434,110148,96643,1,2
129,8654,8650,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,6,6,8,8,8,11,169756,109897.0,24751,49543,155782,158545,37169,148302.0,210276,47382,195927,37868,157838.0,114268,94043,314605,307021,95327,280653,242709,184536,148315,1,2
130,10252,9826,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11,24579,183500.0,257847,33086,93484,179410,182223,358289.0,261313,154280,150401,36283,146830.0,23837,23030,183519,28901,22929,35345,26160,198510,46417,1,12
131,8678,8654,1,2,4,6,8,5,2,4,6,8,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,8,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11,30974,160447.0,35515,156013,68237,23629,155913,46810.0,155129,160496,232253,169756,109897.0,24751,49543,155782,37169,163919,195927,25496,158545,47382,1,12
132,10003,8472,1,2,4,6,8,3,5,7,3,5,7,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,6,6,8,8,8,11,30973,111800.0,155050,24948,102356,144996,23882,157729.0,313668,95955,38831,37233,22964.0,24150,30362,180330,25150,109330,24159,42598,184822,30348,1,13
133,8650,9825,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11,37868,157838.0,30831,94043,314605,156008,38807,280653.0,307021,37234,242709,30859,427438.0,35606,46539,38521,23688,75489,242094,36378,31013,46469,1,13
134,8455,8659,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11,170323,31306.0,30627,281207,72541,30613,32345,94086.0,128864,150250,19243,23021,169162.0,32441,26527,43248,24148,113968,175947,23257,24171,51545,1,13
135,8456,8668,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,3,5,7,4,6,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,6,8,8,11,31432,26111.0,174321,30459,31291,101103,36615,33991.0,169200,246575,37412,31465,263653.0,23268,213878,24846,212866,215384,23782,251925,24006,181276,1,13
136,10261,10260,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,6,5,4,3,7,5,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,6,8,6,8,8,11,23979,104482.0,277761,30929,308932,94550,38373,160243.0,108038,479020,351860,182917,23354.0,165823,161012,46820,39618,164676,46893,299215,413557,30829,1,12
137,8466,9817,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,7,7,7,7,10,10,95336,160627.0,26552,209405,46010,212470,209384,23792.0,303339,538112,23293,30455,213809.0,41927,114769,35712,25816,41365,22991,37411,101419,72436,1,13
138,10194,9850,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,2,4,6,8,5,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,7,7,7,7,9,11,288880,34036.0,40695,200962,37194,23253,26434,33881.0,96643,110148,172321,127712,24903.0,72417,26209,231801,38366,40100,24393,35493,46354,38369,1,13
139,8586,8197,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,7,7,7,7,10,10,26295,159833.0,160599,37762,276121,361315,212702,174850.0,363333,157723,194165,37770,49571.0,23571,38899,43061,278343,319300,173317,139671,286119,20694,1,13
140,10252,8197,1,2,4,6,8,3,5,7,3,5,7,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,6,6,8,8,8,11,24579,183500.0,257847,33086,93484,261313,179410,182223.0,358289,150401,154280,37770,49571.0,23571,38899,43061,319300,173317,278343,20694,139671,286119,1,16
141,8678,9850,1,2,4,6,8,5,2,4,6,8,5,1,2,4,6,8,2,4,6,8,5,5,1,3,3,3,3,6,8,8,8,8,11,1,3,3,3,3,7,7,7,7,9,11,30974,160447.0,35515,156013,68237,23629,24381,46810.0,155129,160496,232253,127712,24903.0,72417,26209,231801,38366,40100,46354,23538,35493,38369,1,16
142,8455,8668,1,4,6,8,2,4,6,3,5,7,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11,170323,30627.0,281207,72541,31306,115067,32345,94086.0,30613,150250,19243,31465,193859.0,23268,263653,24846,212866,23782,30895,215384,26151,181276,1,16
143,8650,10260,1,2,4,6,8,3,5,7,3,5,7,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,6,6,8,8,8,11,37868,157838.0,30831,94043,314605,156008,95327,307021.0,38807,242709,37234,182917,23354.0,165823,161012,46820,46893,39618,299215,164676,413557,30829,1,17
144,8456,9826,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,6,6,8,8,8,11,31432,30509.0,30459,174321,16351,37459,101103,78324.0,169200,643709,37412,36283,146830.0,23837,23030,183519,22929,28901,198510,26160,35345,169721,1,16
145,10261,8654,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,7,7,7,10,10,10,23979,104482.0,277761,30929,308932,160243,127130,94550.0,108038,479020,351860,169756,109897.0,24751,49543,155782,37169,148302,163919,25496,195927,158545,1,16
146,8466,8659,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,2,4,6,8,5,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,7,7,7,7,9,11,95336,160627.0,26552,209405,46010,166676,279490,23792.0,303339,538112,23293,23021,169162.0,32441,26527,43248,33468,24148,113968,175947,25075,25666,1,16
147,10194,9825,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,5,2,4,6,8,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,8,8,8,8,11,288880,34036.0,40695,200962,37194,23253,26434,33881.0,96643,110148,172321,30859,427438.0,35606,46539,38521,23688,242094,196386,75489,31013,46469,1,17
148,10003,9817,1,2,4,6,8,3,5,7,5,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,6,6,6,8,10,10,1,3,3,3,3,7,7,7,7,10,10,30973,111800.0,155050,24948,102356,46008,23882,144996.0,157729,38831,95955,30455,213809.0,40548,114769,417068,37411,22991,41365,30966,101419,72436,1,18
